,North,South,East,West,Pickup,Drop
0,0.0,-1.7343922545550186,-1.7244841068646606,0.0,0.0,0.0
1,0.0,-1.5585203644096322,-1.563693677575021,-1.624649807232161,0.0,0.0
2,0.0,-1.4161827389592228,-1.4709108599983403,-1.4245517703427395,0.0,0.0
3,0.0,-1.3672478740838168,-1.287903515079659,-1.348856689277325,0.0,0.0
4,0.0,-1.3768683964425177,0.0,-1.2775236526622513,0.0,0.0
5,-1.6012090129705925,-1.5654635646721475,-1.5037257518792386,0.0,0.0,0.0
6,-1.4393500615639523,-0.21862424561084726,-1.3812349326638185,-1.446071946086717,0.0,0.0
7,-1.3792106172891554,-1.3100839822230042,-1.341972318782086,-1.300270187162271,0.0,0.0
8,-1.3569904428748825,-1.4126325298317672,-1.3472665386375697,-1.3516636018193349,0.0,0.0
9,-1.3978468920874842,-1.3945077685685712,0.0,-1.4139431485119198,0.0,0.0
10,-1.4764641280448143,-1.3959994324669192,-1.3717877727860266,0.0,0.0,0.0
11,-1.3816231713702554,4.689848823149007,-1.316685460626954,-1.3014492167228684,0.0,0.0
12,-1.2619586133006484,-1.3051345955389282,-1.3464689149167488,0.4475290667981239,0.0,0.0
13,-1.3567793878290635,-1.3120638099634478,-1.402983182614399,-1.1635042874719659,0.0,0.0
14,-1.4464348809348513,-1.4191858605076653,0.0,-1.3828706835258346,12.513107666757872,0.0
15,-1.3519927949151334,-1.378447986951902,1.955498381824894,0.0,0.0,0.0
16,-1.2964775112882616,-1.284167374254495,-1.3257427034636313,-1.317175109198783,12.067225398821604,0.0
17,-1.2480369025983737,-1.2794283005988307,-1.2494873045422823,3.5419075554410107,0.0,0.0
18,-1.2939900664092725,-1.2550121587397542,-1.241315135522496,-0.4339633602866896,0.0,0.0
19,-1.4162154893989354,-1.4471502142901063,0.0,-1.4269191692758154,0.0,0.0
20,-1.2188347190086979,0.0,-1.383871080137193,0.0,0.0,0.0
21,-1.2997120708926941,0.0,-1.3402171709599793,-1.3956439973174135,0.0,0.0
22,-1.0791956711000443,0.0,-1.2763071276346183,-1.3713303845142577,0.0,0.0
23,-1.3499942877878577,0.0,-1.413493148265736,-1.3970542863455164,0.0,0.0
24,-1.5811819142388515,0.0,0.0,-1.5941631471743398,0.0,0.0
25,0.0,-1.94498211892201,-1.94458631024293,0.0,0.0,12.159317053187634
26,0.0,-1.9468419429169463,-1.941485909250136,-1.9462988773183745,0.0,0.0
27,0.0,-1.943600288415971,-1.9380890369489858,-1.9451994288074883,0.0,0.0
28,0.0,-1.945751778372853,-1.9442546057368584,-1.9195999353858224,0.0,0.0
29,0.0,-1.9511473449597694,0.0,-1.9559190792925145,0.0,13.268693903417708
30,0.16668804693754313,-1.9443240127056427,-1.946606934002277,0.0,0.0,0.0
31,-1.9429657157193978,-1.9445024592942146,-1.9509201077581775,-1.9484376960196206,0.0,0.0
32,-1.9436653077207535,-1.942212002088287,-1.9512014139620004,-1.94707454461932,0.0,0.0
33,-1.9498729539350395,-1.9554153936086887,-1.9499916523999747,-1.9482384512604058,0.0,0.0
34,-1.9551864578359295,-1.9617356941014386,0.0,-1.9562397050517886,0.0,0.0
35,-1.951522285396712,-1.944521853208204,-1.9496766970417367,0.0,0.0,0.0
36,-1.9523079422176595,-1.951622520901237,-1.9450117681176526,-1.945728911713177,0.0,0.0
37,-1.9414526055241126,-1.9437562812498674,-1.9445315657868978,-1.948501141603081,0.0,12.562509565759159
38,-1.9485538007467216,-1.839408149105136,-1.954785603714198,-1.9521176885159393,0.0,0.0
39,-1.9626621723973856,-1.9604173581151532,0.0,-1.9639209261922386,0.0,0.0
40,-1.9494106160983073,-1.94871718362899,-1.942953280601252,0.0,0.0,0.0
41,-1.954438533532652,-1.9525816347456886,-1.7552947291662866,-1.9545599695931837,0.0,0.0
42,-1.9478364712945284,-1.9404920404462302,-1.0319185686668961,-1.9410157982569762,0.0,0.0
43,-1.9399749487734992,-1.9394436676023723,0.9015967758242205,-1.9423558329198758,0.0,0.0
44,-1.950551232694525,-1.9252412605906044,0.0,-1.9461738576712013,0.0,0.0
45,-1.9493459659169294,0.0,-1.944476505288776,0.0,0.0,0.0
46,-1.9473044655576945,0.0,-1.9447278656545661,-1.942470587686566,0.0,0.0
47,-1.9426428341353392,0.0,-1.9390953999106326,-1.9461762668236653,0.0,0.0
48,-1.9355700237803821,0.0,-1.946498523608513,-1.9431918019996577,0.0,0.0
49,-1.931674453893419,0.0,0.0,-1.945909229659613,0.0,12.271253805836569
